Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chr5	94850000	94950000	0	0	0.0
chr5	94900000	95000000	2	14983	14.982999999999999
chr5	94950000	95050000	2	14983	14.982999999999999
chr5	95000000	95100000	1	2885	2.8850000000000002
chr5	95050000	95150000	1	2885	2.8850000000000002
chr5	95100000	95200000	0	0	0.0
chr5	95150000	95250000	1	1864	1.864
chr5	95200000	95300000	2	2163	2.163
chr5	95250000	95350000	2	49170	49.17
chr5	95300000	95400000	1	70386	70.38600000000001
chr5	95350000	95450000	3	33344	33.344
chr5	95400000	95500000	2	11829	11.829
chr5	95450000	95550000	0	0	0.0
chr5	95500000	95600000	0	0	0.0
chr5	95550000	95650000	2	6144	6.144
chr5	95600000	95700000	3	8226	8.225999999999999
chr5	95650000	95750000	1	3339	3.3390000000000004
chr5	95700000	95800000	2	2208	2.2079999999999997
chr5	95750000	95850000	1	951	0.951
chr5	95800000	95900000	0	0	0.0
chr5	95850000	95950000	0	0	0.0
chr5	95900000	96000000	0	0	0.0
chr5	95950000	96050000	0	0	0.0
chr5	96000000	96100000	0	0	0.0
chr5	96050000	96150000	0	0	0.0
chr5	96100000	96200000	0	0	0.0
chr5	96150000	96250000	0	0	0.0
chr5	96200000	96300000	1	3262	3.2620000000000005
chr5	96250000	96350000	1	3262	3.2620000000000005
chr5	96300000	96400000	0	0	0.0
chr5	96350000	96450000	0	0	0.0
chr5	96400000	96500000	0	0	0.0
chr5	96450000	96550000	1	554	0.5539999999999999
chr5	96500000	96600000	1	554	0.5539999999999999
chr5	96550000	96650000	0	0	0.0
chr5	96600000	96700000	0	0	0.0
chr5	96650000	96750000	0	0	0.0
chr5	96700000	96800000	0	0	0.0
chr5	96750000	96850000	0	0	0.0
chr5	96800000	96900000	0	0	0.0
chr5	96850000	96950000	1	1083	1.083
chr5	96900000	97000000	2	2720	2.7199999999999998
chr5	96950000	97050000	2	4530	4.53
chr5	97000000	97100000	1	2893	2.8930000000000002
chr5	97050000	97150000	0	0	0.0
chr5	97100000	97200000	0	0	0.0
chr5	97150000	97250000	0	0	0.0
chr5	97200000	97300000	0	0	0.0
chr5	97250000	97350000	0	0	0.0
chr5	97300000	97400000	0	0	0.0
chr5	97350000	97450000	0	0	0.0
chr5	97400000	97500000	0	0	0.0
chr5	97450000	97550000	0	0	0.0
chr5	97500000	97600000	0	0	0.0
chr5	97550000	97650000	0	0	0.0
chr5	97600000	97700000	1	5069	5.069
chr5	97650000	97750000	1	16308	16.308
chr5	97700000	97800000	2	14211	14.210999999999999
chr5	97750000	97850000	2	18886	18.886
chr5	97800000	97900000	1	15914	15.914
chr5	97850000	97950000	1	1442	1.442
chr5	97900000	98000000	1	1442	1.442
chr5	97950000	98050000	0	0	0.0
chr5	98000000	98100000	0	0	0.0
chr5	98050000	98150000	0	0	0.0
chr5	98100000	98200000	0	0	0.0
chr5	98150000	98250000	1	3397	3.3970000000000002
chr5	98200000	98300000	1	3397	3.3970000000000002
chr5	98250000	98350000	0	0	0.0
chr5	98300000	98400000	0	0	0.0
chr5	98350000	98450000	0	0	0.0
chr5	98400000	98500000	0	0	0.0
chr5	98450000	98550000	0	0	0.0
chr5	98500000	98600000	0	0	0.0
chr5	98550000	98650000	1	2116	2.116
chr5	98600000	98700000	1	2116	2.116
chr5	98650000	98750000	0	0	0.0
chr5	98700000	98800000	1	1404	1.4040000000000001
chr5	98750000	98850000	1	1404	1.4040000000000001
chr5	98800000	98900000	0	0	0.0
chr5	98850000	98950000	0	0	0.0
chr5	98900000	99000000	1	3247	3.247
chr5	98950000	99050000	1	3247	3.247
chr5	99000000	99100000	0	0	0.0
chr5	99050000	99150000	1	760	0.76
chr5	99100000	99200000	1	1057	1.057
chr5	99150000	99250000	2	1598	1.598
chr5	99200000	99300000	1	1301	1.3010000000000002
chr5	99250000	99350000	1	1688	1.688
chr5	99300000	99400000	2	4632	4.632
chr5	99350000	99450000	2	5787	5.787
chr5	99400000	99500000	3	5123	5.122999999999999
chr5	99450000	99550000	3	5314	5.314
chr5	99500000	99600000	1	3034	3.034
chr5	99550000	99650000	0	0	0.0
chr5	99600000	99700000	0	0	0.0
chr5	99650000	99750000	1	1221	1.221
chr5	99700000	99800000	1	1221	1.221
chr5	99750000	99850000	0	0	0.0
chr5	99800000	99900000	0	0	0.0
chr5	99850000	99950000	1	910	0.91
chr5	99900000	100000000	1	910	0.91
chr5	99950000	100050000	0	0	0.0
chr5	100000000	100100000	1	1342	1.3419999999999999
chr5	100050000	100150000	2	5601	5.601
chr5	100100000	100200000	1	4259	4.259
chr5	100150000	100250000	0	0	0.0
chr5	100200000	100300000	0	0	0.0
chr5	100250000	100350000	2	3050	3.05
chr5	100300000	100400000	2	3050	3.05
chr5	100350000	100450000	1	1524	1.524
chr5	100400000	100500000	2	2767	2.767
chr5	100450000	100550000	1	1243	1.243
chr5	100500000	100600000	1	1196	1.196
chr5	100550000	100650000	1	1196	1.196
chr5	100600000	100700000	3	8890	8.89
chr5	100650000	100750000	3	8890	8.89
chr5	100700000	100800000	0	0	0.0
chr5	100750000	100850000	1	1841	1.841
chr5	100800000	100900000	1	1841	1.841
chr5	100850000	100950000	0	0	0.0
chr5	100900000	101000000	1	1292	1.2919999999999998
chr5	100950000	101050000	1	1292	1.2919999999999998
chr5	101000000	101100000	0	0	0.0
chr5	101050000	101150000	1	1902	1.902
chr5	101100000	101200000	1	1902	1.902
chr5	101150000	101250000	2	2321	2.321
chr5	101200000	101300000	3	8653	8.652999999999999
chr5	101250000	101350000	6	12936	12.936
chr5	101300000	101400000	4	6604	6.604
chr5	101350000	101450000	0	0	0.0
chr5	101400000	101500000	0	0	0.0
chr5	101450000	101550000	0	0	0.0
chr5	101500000	101600000	1	1620	1.6199999999999999
chr5	101550000	101650000	1	1620	1.6199999999999999
chr5	101600000	101700000	0	0	0.0
chr5	101650000	101750000	0	0	0.0
chr5	101700000	101800000	1	12093	12.093
chr5	101750000	101850000	3	15272	15.272
chr5	101800000	101900000	2	3179	3.179
chr5	101850000	101950000	1	1558	1.558
chr5	101900000	102000000	2	3576	3.576
chr5	101950000	102050000	2	3626	3.626
chr5	102000000	102100000	2	3208	3.2079999999999997
chr5	102050000	102150000	1	1600	1.6
chr5	102100000	102200000	0	0	0.0
chr5	102150000	102250000	0	0	0.0
chr5	102200000	102300000	0	0	0.0
chr5	102250000	102350000	0	0	0.0
chr5	102300000	102400000	0	0	0.0
chr5	102350000	102450000	0	0	0.0
chr5	102400000	102500000	1	1724	1.7239999999999998
chr5	102450000	102550000	1	1724	1.7239999999999998
chr5	102500000	102600000	0	0	0.0
chr5	102550000	102650000	0	0	0.0
chr5	102600000	102700000	1	1718	1.718
chr5	102650000	102750000	2	3702	3.702
chr5	102700000	102800000	1	1984	1.984
chr5	102750000	102850000	1	1128	1.1280000000000001
chr5	102800000	102900000	1	1128	1.1280000000000001
chr5	102850000	102950000	0	0	0.0
chr5	102900000	103000000	0	0	0.0
chr5	102950000	103050000	0	0	0.0
chr5	103000000	103100000	0	0	0.0
chr5	103050000	103150000	0	0	0.0
chr5	103100000	103200000	0	0	0.0
chr5	103150000	103250000	0	0	0.0
chr5	103200000	103300000	0	0	0.0
chr5	103250000	103350000	0	0	0.0
chr5	103300000	103400000	0	0	0.0
chr5	103350000	103450000	1	907	0.907
chr5	103400000	103500000	3	4785	4.784999999999999
chr5	103450000	103550000	3	24511	24.511
chr5	103500000	103600000	3	25084	25.084
chr5	103550000	103650000	5	11768	11.768
chr5	103600000	103700000	4	7684	7.684
chr5	103650000	103750000	2	2878	2.878
chr5	103700000	103800000	2	8553	8.552999999999999
chr5	103750000	103850000	2	7746	7.746
chr5	103800000	103900000	2	3074	3.074
chr5	103850000	103950000	1	1370	1.37
chr5	103900000	104000000	3	5543	5.543
chr5	103950000	104050000	3	5543	5.543
chr5	104000000	104100000	0	0	0.0
chr5	104050000	104150000	0	0	0.0
chr5	104100000	104200000	0	0	0.0
chr5	104150000	104250000	0	0	0.0
chr5	104200000	104300000	1	1650	1.6500000000000001
chr5	104250000	104350000	2	2444	2.444
chr5	104300000	104400000	2	3025	3.025
chr5	104350000	104450000	3	11402	11.402
chr5	104400000	104500000	2	9171	9.171
chr5	104450000	104550000	1	372	0.372
chr5	104500000	104600000	1	372	0.372
chr5	104550000	104650000	0	0	0.0
chr5	104600000	104700000	0	0	0.0
chr5	104650000	104750000	1	3692	3.692
chr5	104700000	104800000	1	3692	3.692
chr5	104750000	104850000	0	0	0.0
chr5	104800000	104900000	0	0	0.0
chr5	104850000	104950000	1	2923	2.923
chr5	104900000	105000000	1	2923	2.923
chr5	104950000	105050000	0	0	0.0
chr5	105000000	105100000	0	0	0.0
chr5	105050000	105150000	0	0	0.0
chr5	105100000	105200000	0	0	0.0
chr5	105150000	105250000	0	0	0.0
chr5	105200000	105300000	1	2245	2.245
chr5	105250000	105350000	1	2245	2.245
chr5	105300000	105400000	0	0	0.0
chr5	105350000	105450000	0	0	0.0
chr5	105400000	105500000	0	0	0.0
chr5	105450000	105550000	0	0	0.0
chr5	105500000	105600000	0	0	0.0
chr5	105550000	105650000	0	0	0.0
chr5	105600000	105700000	0	0	0.0
chr5	105650000	105750000	0	0	0.0
chr5	105700000	105800000	0	0	0.0
chr5	105750000	105850000	0	0	0.0
chr5	105800000	105900000	1	7647	7.646999999999999
chr5	105850000	105950000	1	7647	7.646999999999999
chr5	105900000	106000000	1	6323	6.3229999999999995
chr5	105950000	106050000	1	6323	6.3229999999999995
chr5	106000000	106100000	2	11671	11.671
chr5	106050000	106150000	3	12602	12.601999999999999
chr5	106100000	106200000	2	5501	5.501
chr5	106150000	106250000	1	4570	4.569999999999999
chr5	106200000	106300000	0	0	0.0
chr5	106250000	106350000	2	6082	6.082
chr5	106300000	106400000	2	6082	6.082
chr5	106350000	106450000	1	4089	4.089
chr5	106400000	106500000	2	7335	7.335
chr5	106450000	106550000	2	11772	11.772
chr5	106500000	106600000	1	8526	8.526
chr5	106550000	106650000	0	0	0.0
chr5	106600000	106700000	1	1057	1.057
chr5	106650000	106750000	2	2932	2.932
chr5	106700000	106800000	1	1875	1.875
chr5	106750000	106850000	0	0	0.0
chr5	106800000	106900000	0	0	0.0
chr5	106850000	106950000	0	0	0.0
chr5	106900000	107000000	1	2307	2.307
chr5	106950000	107050000	2	4774	4.774
chr5	107000000	107100000	1	2467	2.467
chr5	107050000	107150000	0	0	0.0
chr5	107100000	107200000	1	1179	1.179
chr5	107150000	107250000	2	2218	2.218
chr5	107200000	107300000	1	1039	1.039
chr5	107250000	107350000	2	3660	3.66
chr5	107300000	107400000	3	12158	12.158
chr5	107350000	107450000	1	8498	8.498
chr5	107400000	107500000	0	0	0.0
chr5	107450000	107550000	1	2194	2.194
chr5	107500000	107600000	2	5408	5.408
chr5	107550000	107650000	1	3214	3.2140000000000004
chr5	107600000	107700000	1	2227	2.2270000000000003
chr5	107650000	107750000	1	2227	2.2270000000000003
chr5	107700000	107800000	4	7468	7.468
chr5	107750000	107850000	5	12754	12.753999999999998
chr5	107800000	107900000	2	6597	6.597
chr5	107850000	107950000	3	6552	6.552
chr5	107900000	108000000	3	6772	6.772
chr5	107950000	108050000	3	7306	7.306
chr5	108000000	108100000	5	9385	9.385
chr5	108050000	108150000	4	5941	5.941
chr5	108100000	108200000	2	2331	2.331
chr5	108150000	108250000	0	0	0.0
chr5	108200000	108300000	0	0	0.0
chr5	108250000	108350000	0	0	0.0
chr5	108300000	108400000	1	2397	2.3970000000000002
chr5	108350000	108450000	1	2397	2.3970000000000002
chr5	108400000	108500000	0	0	0.0
chr5	108450000	108550000	2	2846	2.846
chr5	108500000	108600000	2	2846	2.846
chr5	108550000	108650000	1	9259	9.259
chr5	108600000	108700000	2	48193	48.193000000000005
chr5	108650000	108750000	3	49067	49.067
chr5	108700000	108800000	3	11534	11.533999999999999
chr5	108750000	108850000	1	1401	1.401
chr5	108800000	108900000	1	10594	10.594000000000001
chr5	108850000	108950000	1	10594	10.594000000000001
chr5	108900000	109000000	1	2373	2.373
chr5	108950000	109050000	2	3468	3.4680000000000004
chr5	109000000	109100000	1	1095	1.095
chr5	109050000	109150000	0	0	0.0
chr5	109100000	109200000	3	22116	22.116
chr5	109150000	109250000	5	29104	29.104000000000003
chr5	109200000	109300000	2	6988	6.9879999999999995
chr5	109250000	109350000	2	6956	6.9559999999999995
chr5	109300000	109400000	2	6956	6.9559999999999995
chr5	109350000	109450000	1	3099	3.099
chr5	109400000	109500000	2	6105	6.105
chr5	109450000	109550000	1	3006	3.006
chr5	109500000	109600000	1	3218	3.218
chr5	109550000	109650000	2	6225	6.225
chr5	109600000	109700000	1	3007	3.007
chr5	109650000	109750000	0	0	0.0
chr5	109700000	109800000	0	0	0.0
chr5	109750000	109850000	0	0	0.0
chr5	109800000	109900000	1	661	0.661
chr5	109850000	109950000	2	4435	4.4350000000000005
chr5	109900000	110000000	2	9331	9.331
chr5	109950000	110050000	1	5557	5.557
chr5	110000000	110100000	0	0	0.0
chr5	110050000	110150000	0	0	0.0
chr5	110100000	110200000	0	0	0.0
chr5	110150000	110250000	0	0	0.0
chr5	110200000	110300000	0	0	0.0
chr5	110250000	110350000	0	0	0.0
chr5	110300000	110400000	0	0	0.0
chr5	110350000	110450000	0	0	0.0
chr5	110400000	110500000	0	0	0.0
chr5	110450000	110550000	0	0	0.0
chr5	110500000	110600000	0	0	0.0
chr5	110550000	110650000	0	0	0.0
chr5	110600000	110700000	0	0	0.0
chr5	110650000	110750000	1	11329	11.329
chr5	110700000	110800000	1	11329	11.329
chr5	110750000	110850000	1	156	0.156
chr5	110800000	110900000	2	5227	5.226999999999999
chr5	110850000	110950000	2	5071	5.071
chr5	110900000	111000000	0	0	0.0
chr5	110950000	111050000	0	0	0.0
chr5	111000000	111100000	2	7042	7.042
chr5	111050000	111150000	2	7042	7.042
chr5	111100000	111200000	0	0	0.0
chr5	111150000	111250000	0	0	0.0
chr5	111200000	111300000	0	0	0.0
chr5	111250000	111350000	2	3343	3.343
chr5	111300000	111400000	2	3343	3.343
chr5	111350000	111450000	0	0	0.0
chr5	111400000	111500000	0	0	0.0
chr5	111450000	111550000	1	1342	1.3419999999999999
chr5	111500000	111600000	1	1342	1.3419999999999999
chr5	111550000	111650000	1	12284	12.284
chr5	111600000	111700000	2	13636	13.636000000000001
chr5	111650000	111750000	2	5903	5.903
chr5	111700000	111800000	1	4551	4.551
chr5	111750000	111850000	1	3074	3.074
chr5	111800000	111900000	1	3074	3.074
chr5	111850000	111950000	1	2993	2.993
chr5	111900000	112000000	1	2993	2.993
chr5	111950000	112050000	0	0	0.0
chr5	112000000	112100000	1	1534	1.534
chr5	112050000	112150000	3	4445	4.445
chr5	112100000	112200000	2	2911	2.911
chr5	112150000	112250000	1	5193	5.193
chr5	112200000	112300000	1	5193	5.193
chr5	112250000	112350000	0	0	0.0
chr5	112300000	112400000	0	0	0.0
chr5	112350000	112450000	0	0	0.0
chr5	112400000	112500000	0	0	0.0
chr5	112450000	112550000	0	0	0.0
chr5	112500000	112600000	0	0	0.0
chr5	112550000	112650000	0	0	0.0
chr5	112600000	112700000	0	0	0.0
chr5	112650000	112750000	0	0	0.0
chr5	112700000	112800000	0	0	0.0
chr5	112750000	112850000	0	0	0.0
chr5	112800000	112900000	0	0	0.0
chr5	112850000	112950000	1	1868	1.8679999999999999
chr5	112900000	113000000	2	4310	4.31
chr5	112950000	113050000	1	2442	2.442
chr5	113000000	113100000	0	0	0.0
chr5	113050000	113150000	1	632	0.632
chr5	113100000	113200000	2	2714	2.714
chr5	113150000	113250000	3	5309	5.309
chr5	113200000	113300000	2	3668	3.6679999999999997
chr5	113250000	113350000	1	441	0.441
chr5	113300000	113400000	0	0	0.0
chr5	113350000	113450000	0	0	0.0
chr5	113400000	113500000	1	1591	1.591
chr5	113450000	113550000	1	1591	1.591
chr5	113500000	113600000	0	0	0.0
chr5	113550000	113650000	0	0	0.0
chr5	113600000	113700000	1	5619	5.619
chr5	113650000	113750000	1	5619	5.619
chr5	113700000	113800000	1	2446	2.4459999999999997
chr5	113750000	113850000	1	2446	2.4459999999999997
chr5	113800000	113900000	0	0	0.0
chr5	113850000	113950000	0	0	0.0
chr5	113900000	114000000	1	2145	2.145
chr5	113950000	114050000	1	2145	2.145
chr5	114000000	114100000	1	39998	39.998
chr5	114050000	114150000	2	43048	43.047999999999995
chr5	114100000	114200000	3	7122	7.122000000000001
chr5	114150000	114250000	5	17215	17.215
chr5	114200000	114300000	5	15431	15.431000000000001
chr5	114250000	114350000	2	2288	2.2880000000000003
chr5	114300000	114400000	2	3908	3.9079999999999995
chr5	114350000	114450000	2	3908	3.9079999999999995
chr5	114400000	114500000	0	0	0.0
chr5	114450000	114550000	0	0	0.0
chr5	114500000	114600000	1	865	0.865
chr5	114550000	114650000	3	6329	6.329
chr5	114600000	114700000	3	12422	12.422
chr5	114650000	114750000	1	10006	10.006
chr5	114700000	114800000	2	5062	5.061999999999999
chr5	114750000	114850000	2	5047	5.047
chr5	114800000	114900000	2	10157	10.157
chr5	114850000	114950000	2	14667	14.667
chr5	114900000	115000000	2	7543	7.542999999999999
chr5	114950000	115050000	0	0	0.0
chr5	115000000	115100000	1	1134	1.134
chr5	115050000	115150000	3	6155	6.155
chr5	115100000	115200000	2	5021	5.021
chr5	115150000	115250000	0	0	0.0
chr5	115200000	115300000	0	0	0.0
chr5	115250000	115350000	1	4464	4.4639999999999995
chr5	115300000	115400000	4	14609	14.609
chr5	115350000	115450000	3	10145	10.145
chr5	115400000	115500000	0	0	0.0
chr5	115450000	115550000	2	5025	5.025
chr5	115500000	115600000	3	21249	21.249000000000002
chr5	115550000	115650000	1	16224	16.224
chr5	115600000	115700000	0	0	0.0
chr5	115650000	115750000	1	2422	2.4219999999999997
chr5	115700000	115800000	3	31003	31.002999999999997
chr5	115750000	115850000	3	29626	29.626
chr5	115800000	115900000	2	3381	3.381
chr5	115850000	115950000	1	2336	2.336
chr5	115900000	116000000	1	1337	1.337
chr5	115950000	116050000	2	3771	3.771
chr5	116000000	116100000	3	10736	10.735999999999999
chr5	116050000	116150000	2	8302	8.302
chr5	116100000	116200000	0	0	0.0
chr5	116150000	116250000	0	0	0.0
chr5	116200000	116300000	0	0	0.0
chr5	116250000	116350000	0	0	0.0
chr5	116300000	116400000	0	0	0.0
chr5	116350000	116450000	2	5775	5.775
chr5	116400000	116500000	2	5775	5.775
chr5	116450000	116550000	0	0	0.0
chr5	116500000	116600000	0	0	0.0
chr5	116550000	116650000	0	0	0.0
chr5	116600000	116700000	0	0	0.0
chr5	116650000	116750000	1	2008	2.008
chr5	116700000	116800000	1	10952	10.952
chr5	116750000	116850000	1	8944	8.944
chr5	116800000	116900000	0	0	0.0
chr5	116850000	116950000	0	0	0.0
chr5	116900000	117000000	0	0	0.0
chr5	116950000	117050000	0	0	0.0
chr5	117000000	117100000	0	0	0.0
chr5	117050000	117150000	0	0	0.0
chr5	117100000	117200000	1	1345	1.345
chr5	117150000	117250000	1	1345	1.345
chr5	117200000	117300000	0	0	0.0
chr5	117250000	117350000	0	0	0.0
chr5	117300000	117400000	0	0	0.0
chr5	117350000	117450000	0	0	0.0
chr5	117400000	117500000	2	7595	7.595000000000001
chr5	117450000	117550000	2	7595	7.595000000000001
chr5	117500000	117600000	1	1264	1.264
chr5	117550000	117650000	1	1264	1.264
chr5	117600000	117700000	1	1245	1.2449999999999999
chr5	117650000	117750000	2	3394	3.3939999999999997
chr5	117700000	117800000	1	2149	2.149
chr5	117750000	117850000	0	0	0.0
chr5	117800000	117900000	0	0	0.0
chr5	117850000	117950000	2	5210	5.21
chr5	117900000	118000000	2	5210	5.21
chr5	117950000	118050000	0	0	0.0
chr5	118000000	118100000	2	4862	4.862
chr5	118050000	118150000	2	4862	4.862
chr5	118100000	118200000	1	2229	2.229
chr5	118150000	118250000	1	2229	2.229
chr5	118200000	118300000	0	0	0.0
chr5	118250000	118350000	0	0	0.0
chr5	118300000	118400000	0	0	0.0
chr5	118350000	118450000	1	3484	3.4840000000000004
chr5	118400000	118500000	1	3484	3.4840000000000004
chr5	118450000	118550000	0	0	0.0
chr5	118500000	118600000	0	0	0.0
chr5	118550000	118650000	1	1181	1.1809999999999998
chr5	118600000	118700000	3	4914	4.914000000000001
chr5	118650000	118750000	4	7905	7.904999999999999
chr5	118700000	118800000	3	6814	6.814000000000001
chr5	118750000	118850000	1	2642	2.642
chr5	118800000	118900000	0	0	0.0
chr5	118850000	118950000	0	0	0.0
chr5	118900000	119000000	1	1868	1.8679999999999999
chr5	118950000	119050000	2	3209	3.209
chr5	119000000	119100000	1	1341	1.341
chr5	119050000	119150000	0	0	0.0
chr5	119100000	119200000	0	0	0.0
chr5	119150000	119250000	0	0	0.0
chr5	119200000	119300000	0	0	0.0
chr5	119250000	119350000	1	2945	2.945
chr5	119300000	119400000	2	3970	3.9699999999999998
chr5	119350000	119450000	1	1025	1.0250000000000001
chr5	119400000	119500000	0	0	0.0
chr5	119450000	119550000	0	0	0.0
chr5	119500000	119600000	0	0	0.0
chr5	119550000	119650000	0	0	0.0
chr5	119600000	119700000	0	0	0.0
chr5	119650000	119750000	2	5063	5.063
chr5	119700000	119800000	2	5063	5.063
chr5	119750000	119850000	0	0	0.0
chr5	119800000	119900000	0	0	0.0
chr5	119850000	119950000	0	0	0.0
chr5	119900000	120000000	0	0	0.0
chr5	119950000	120050000	0	0	0.0
chr5	120000000	120100000	0	0	0.0
chr5	120050000	120150000	0	0	0.0
chr5	120100000	120200000	0	0	0.0
chr5	120150000	120250000	0	0	0.0
chr5	120200000	120300000	1	1675	1.675
chr5	120250000	120350000	3	6594	6.593999999999999
chr5	120300000	120400000	2	5534	5.534
chr5	120350000	120450000	1	615	0.615
chr5	120400000	120500000	0	0	0.0
chr5	120450000	120550000	0	0	0.0
chr5	120500000	120600000	1	9622	9.622
chr5	120550000	120650000	1	9622	9.622
chr5	120600000	120700000	0	0	0.0
chr5	120650000	120750000	1	3877	3.877
chr5	120700000	120800000	3	6578	6.578
chr5	120750000	120850000	3	5680	5.680000000000001
chr5	120800000	120900000	1	2979	2.979
chr5	120850000	120950000	0	0	0.0
chr5	120900000	121000000	0	0	0.0
chr5	120950000	121050000	0	0	0.0
chr5	121000000	121100000	0	0	0.0
chr5	121050000	121150000	1	6062	6.062
chr5	121100000	121200000	1	6062	6.062
chr5	121150000	121250000	1	1979	1.9789999999999999
chr5	121200000	121300000	1	1979	1.9789999999999999
chr5	121250000	121350000	0	0	0.0
chr5	121300000	121400000	0	0	0.0
chr5	121350000	121450000	0	0	0.0
chr5	121400000	121500000	0	0	0.0
chr5	121450000	121550000	0	0	0.0
chr5	121500000	121600000	0	0	0.0
chr5	121550000	121650000	0	0	0.0
chr5	121600000	121700000	1	6302	6.3020000000000005
chr5	121650000	121750000	1	6302	6.3020000000000005
chr5	121700000	121800000	0	0	0.0
chr5	121750000	121850000	1	1907	1.907
chr5	121800000	121900000	2	5806	5.806
chr5	121850000	121950000	1	3899	3.8989999999999996
chr5	121900000	122000000	2	1720	1.72
chr5	121950000	122050000	2	2494	2.494
chr5	122000000	122100000	2	2222	2.222
chr5	122050000	122150000	1	1448	1.448
chr5	122100000	122200000	2	1764	1.764
chr5	122150000	122250000	2	1764	1.764
chr5	122200000	122300000	0	0	0.0
chr5	122250000	122350000	2	3532	3.5319999999999996
chr5	122300000	122400000	2	3532	3.5319999999999996
chr5	122350000	122450000	0	0	0.0
chr5	122400000	122500000	0	0	0.0
chr5	122450000	122550000	1	2477	2.477
chr5	122500000	122600000	1	2477	2.477
chr5	122550000	122650000	0	0	0.0
chr5	122600000	122700000	0	0	0.0
chr5	122650000	122750000	1	1838	1.838
chr5	122700000	122800000	1	1838	1.838
chr5	122750000	122850000	1	4896	4.896
chr5	122800000	122900000	1	4896	4.896
chr5	122850000	122950000	0	0	0.0
chr5	122900000	123000000	0	0	0.0
chr5	122950000	123050000	0	0	0.0
chr5	123000000	123100000	0	0	0.0
chr5	123050000	123150000	0	0	0.0
chr5	123100000	123200000	1	2259	2.259
chr5	123150000	123250000	4	6687	6.687
chr5	123200000	123300000	3	4428	4.428
chr5	123250000	123350000	1	1814	1.814
chr5	123300000	123400000	1	1814	1.814
chr5	123350000	123450000	0	0	0.0
chr5	123400000	123500000	0	0	0.0
chr5	123450000	123550000	0	0	0.0
