gene	tier	chrom	region_start	region_end	region_length	bases_covered	mean_depth	median_depth	sum_depth	min_depth	max_depth	std_depth	pct_zero	base_gene	num_copies	gene_length	Strand	source	is_paralog
RAB9B	T4	chrX	74747755	74761415	13660	13660	26.022547584187407	26	355468.0	17	33	3.9862414856415906	0.0	RAB9B	1.0	3660.0	+	Liftoff	False
35965at314147	BUSCO	chrX	74749168	74759772	10604	10604	26.050264051301397	26	276237.0	19	31	3.0049658583031498	0.0						
PLP1	T4	chrX	74797602	74823030	25428	25428	20.669262230611924	20	525578.0	11	32	3.4815887769985565	0.0	PLP1	1.0	15428.0	-	Liftoff	False
33130at314147	BUSCO	chrX	74799628	74814759	15131	15131	21.001189610732933	20	317769.0	16	31	2.8015684611969713	0.0						
GLRA4	T4	chrX	74871713	74904977	33264	33264	16.51058201058201	17	549208.0	10	22	2.209071898142461	0.0	GLRA4	1.0	23264.0	+	Liftoff	False
19265at314147	BUSCO	chrX	74875031	74904919	29888	29888	16.50746118843683	17	493375.0	10	22	2.27150630739668	0.0						
LOC111813206	T4	chrX	74909790	74924483	14693	14693	21.177363370312392	21	311159.0	14	28	3.0784098654773735	0.0	LOC111813206	1.0	4693.0	-	Liftoff	False
LOC111813203	T4	chrX	74914771	74935625	20854	20854	22.703845784981297	23	473466.0	14	28	3.084757052832483	0.0	LOC111813203	1.0	10854.0	+	Liftoff	False
TCEAL4	T4	chrX	75038274	75048751	10477	10477	17.74343800706309	17	185898.0	13	22	1.6460248656841343	0.0	TCEAL4	1.0	477.0	-	Liftoff	False
BEX3	T4	chrX	75131756	75143484	11728	11728	21.266797407912687	20	249417.0	8	29	3.1957801584537235	0.0	BEX3	1.0	1728.0	-	Liftoff	False
44794at314147	BUSCO	chrX	75132176	75142510	10334	10334	20.70118056899555	20	213926.0	8	29	2.7504639297088733	0.0						
TCEAL9	T3	chrX	75153329	75165532	12203	12203	28.1391461116119	28	343382.0	22	33	2.322723542128393	0.0	TCEAL9	1.0	2203.0	-	Liftoff	False
BEX2	T4	chrX	75226164	75237719	11555	11555	24.291475551709215	23	280688.0	15	34	4.584834843755298	0.0	BEX2	1.0	1555.0	+	Liftoff	False
TCEAL5	T4	chrX	75238523	75249363	10840	10840	28.99658671586716	29	314323.0	24	32	1.3391243527574965	0.0	TCEAL5	3.0	840.0	+	Liftoff	False
TCEAL8	T3	chrX	75259257	75271520	12263	12263	20.989399005137404	21	257393.0	15	24	1.2475735846811569	0.0	TCEAL8	1.0	2263.0	+	Liftoff	False
SUMO1-DL1	T2	chrX	75312291	75323360	11069	11069	20.527418917698075	20	227218.0	14	26	2.6681237083556733	0.0	SUMO1	3.0	1069.0	-	AUGUSTUS	True
BHLHB9	T3	chrX	75401208	75415163	13955	13955	29.595700465782873	30	413008.0	20	35	2.5615314473258817	0.0	BHLHB9	1.0	3955.0	-	Liftoff	False
GPRASP2	T3	chrX	75476558	75492017	15459	15459	17.994178148651272	18	278172.0	14	22	1.7771118144395524	0.0	GPRASP2	1.0	5459.0	-	Liftoff	False
7758at314147	BUSCO	chrX	75477086	75489601	12515	12515	17.39784258889333	17	217734.0	14	20	1.228316256914134	0.0						
GPRASP1	T3	chrX	75520862	75535455	14593	14593	16.870897005413553	18	246197.0	9	23	3.2176870418273085	0.0	GPRASP1	1.0	4593.0	-	Liftoff	False
5026at314147	BUSCO	chrX	75521381	75535455	14074	14074	17.066363507176355	18	240192.0	9	23	3.106718419504936	0.0						
NXF2	T3	chrX	75576749	75607922	31173	31173	23.338337664004108	23	727526.0	16	29	2.4904047257680966	0.0	NXF2	1.0	21173.0	+	Liftoff	False
24862at314147	BUSCO	chrX	75858970	75928609	69639	69639	22.487514180272548	23	1566008.0	8	38	6.2338012410524835	0.0						
ARMCX2	T4	chrX	76168480	76183053	14573	14573	18.860975777122075	19	274861.0	11	22	1.4329722674492749	0.0	ARMCX2	1.0	4573.0	+	Liftoff	False
15079at314147	BUSCO	chrX	76170637	76182573	11936	11936	18.969755361930297	19	226423.0	11	22	1.508523640139559	0.0						
ARMCX3	T3	chrX	76244578	76257918	13340	13340	12.355022488755623	13	164816.0	7	17	1.9046343995360477	0.0	ARMCX3	1.0	3340.0	-	Liftoff	False
26633at314147	BUSCO	chrX	76244955	76256081	11126	11126	11.880460183354305	12	132182.0	7	15	1.5860769609884715	0.0						
ARMCX6	T3	chrX	76253364	76266248	12884	12884	14.561471592673083	15	187610.0	7	19	3.067368319711672	0.0	ARMCX6	1.0	2884.0	+	Liftoff	False
ARMCX1	T3	chrX	76309240	76323397	14157	14157	22.0360952179134	22	311965.0	14	25	1.9650933352694215	0.0	ARMCX1	1.0	4157.0	-	Liftoff	False
23819at314147	BUSCO	chrX	76309626	76320977	11351	11351	22.39591225442692	23	254216.0	14	25	1.986181899608375	0.0						
LOC111813214	T4	chrX	76332666	76342773	10107	10107	24.80498664292075	25	250704.0	15	28	2.402643342340561	0.0	LOC111813214	1.0	107.0	-	Liftoff	False
ARMCX4	T3	chrX	76341935	76367918	25983	25983	16.118385097948657	15	418804.0	6	27	5.616548772568504	0.0	ARMCX4	1.0	15983.0	-	Liftoff	False
992at314147	BUSCO	chrX	76348337	76365175	16838	16838	15.13196341608267	16	254792.0	6	25	4.778927751152379	0.0						
LOC111813209	T4	chrX	76435210	76445317	10107	10107	18.87909369743742	19	190811.0	11	25	4.022129501218715	0.0	LOC111813209	1.0	107.0	+	Liftoff	False
GLA	T4	chrX	76461448	76482498	21050	21050	23.207458432304037	23	488517.0	17	27	2.133379429969054	0.0	GLA	1.0	11050.0	+	Liftoff	False
18236at314147	BUSCO	chrX	76461573	76481058	19485	19485	23.437926610212983	24	456688.0	18	27	2.0191052095720923	0.0						
RPL36A-L1	T1	chrX	76474361	76486921	12560	12560	21.94952229299363	22	275686.0	15	26	2.411622553111279	0.0	RPL36A	2.0	2560.0	-	Liftoff	True
BTK	T3	chrX	76481463	76525973	44510	44510	17.4513143113907	17	776758.0	9	25	2.9142619814055073	0.0	BTK	1.0	34510.0	+	Liftoff	False
9836at314147	BUSCO	chrX	76491638	76525354	33716	33716	17.212451061810416	17	580335.0	9	25	2.946024571120561	0.0						
TIMM8A	T3	chrX	76516328	76544931	28603	28603	17.433451036604552	17	498649.0	11	25	2.7048656310998616	0.0	TIMM8A	1.0	18603.0	+	Liftoff	False
TAF7L	T4	chrX	76553974	76581184	27210	27210	13.63292907019478	13	370952.0	5	19	2.9197253068469164	0.0	TAF7L	2.0	17210.0	+	Liftoff	False
DRP2	T3	chrX	76577198	76631369	54171	54171	18.21385981429178	18	986663.0	9	28	4.374250219222309	0.0	DRP2	1.0	44171.0	-	Liftoff	False
5096at314147	BUSCO	chrX	76579481	76623228	43747	43747	17.386632226209798	17	760613.0	9	26	3.555253407102558	0.0						
SDCBP-L1	T2	chrX	76632752	76644801	12049	12049	24.13727280272222	24	290830.0	14	30	2.6087270745482414	0.0	SDCBP	2.0	2049.0	+	Liftoff	True
CENPI	T3	chrX	76735426	76814385	78959	78959	21.648488456034144	21	1709343.0	11	33	4.519345478715657	0.0	CENPI	2.0	68959.0	-	Liftoff	False
TMEM35A	T4	chrX	76808625	76831360	22735	22735	21.54924125797229	21	489922.0	9	33	5.700765729789879	0.0	TMEM35A	1.0	12735.0	-	Liftoff	False
41442at314147	BUSCO	chrX	76810165	76820547	10382	10382	25.787902138316316	26	267730.0	18	33	3.339704699682308	0.0						
LOC111813213	T4	chrX	76946911	76957051	10140	10140	17.18777120315582	17	174284.0	12	21	1.6185099080343839	0.0	LOC111813213	1.0	140.0	+	Liftoff	False
ARL13A	T4	chrX	77007814	77022677	14863	14863	16.75126152190002	17	248974.0	12	21	1.9966906255044423	0.0	ARL13A	1.0	4863.0	-	Liftoff	False
XKRX	T3	chrX	77113133	77180435	67302	67302	19.856601586877062	20	1336389.0	5	33	6.015108144171388	0.0	XKRX	1.0	57302.0	+	Liftoff	False
19472at314147	BUSCO	chrX	77113246	77180283	67037	67037	19.88163253128869	20	1332805.0	5	33	6.00015880837584	0.0						
13562at314147	BUSCO	chrX	77218215	77253441	35226	35226	20.06151706126157	22	706687.0	7	28	5.938923636421131	0.0						
NOX1	T3	chrX	77218216	77255023	36807	36807	20.072431874371723	22	738806.0	7	28	5.833851410431512	0.0	NOX1	1.0	26807.0	+	Liftoff	False
CSTF2	T3	chrX	77245602	77278645	33043	33043	21.071179977604938	21	696255.0	11	27	3.039673433743365	0.0	CSTF2	1.0	23043.0	-	Liftoff	False
20741at314147	BUSCO	chrX	77248413	77278603	30190	30190	20.935309705200396	21	632037.0	11	27	3.122096716163109	0.0						
LOC101561752	T4	chrX	77271333	77282824	11491	11491	19.314158906970672	19	221939.0	11	25	3.4093541350155525	0.0	LOC101561752	1.0	1491.0	-	Liftoff	False
SYTL4	T4	chrX	77360299	77446699	86400	86400	19.830925925925925	20	1713392.0	9	32	4.015248951517352	0.0	SYTL4	1.0	76400.0	+	Liftoff	False
11912at314147	BUSCO	chrX	77391188	77446185	54997	54997	18.398003527465136	19	1011835.0	9	24	3.076608219043442	0.0						
SRPX2	T3	chrX	77448486	77487728	39242	39242	22.88517404821365	25	898060.0	10	35	5.866697417003275	0.0	SRPX2	1.0	29242.0	-	Liftoff	False
16297at314147	BUSCO	chrX	77448790	77485853	37063	37063	22.467771092464183	25	832723.0	10	29	5.588829222290068	0.0						
TSPAN6	T4	chrX	77486490	77513784	27294	27294	24.791126254854547	25	676649.0	12	36	4.7699637388264815	0.0	TSPAN6	1.0	17294.0	+	Liftoff	False
33964at314147	BUSCO	chrX	77486612	77512729	26117	26117	24.59444040280277	25	642333.0	12	36	4.771472035948807	0.0						
TNMD	T4	chrX	77554083	77582118	28035	28035	26.417906188692704	28	740626.0	14	36	5.6768259766363185	0.0	TNMD	1.0	18035.0	-	Liftoff	False
30095at314147	BUSCO	chrX	77554256	77582025	27769	27769	26.461665886420107	28	734814.0	14	36	5.679387702967508	0.0						
TERF1-L1	T1	chrX	77575579	77588258	12679	12679	19.051896837290005	19	241559.0	12	23	1.6462020591115045	0.0	TERF1	2.0	2679.0	+	Liftoff	True
PCDH19	T4	chrX	77856016	78020185	164169	164169	23.853754362882153	25	3916047.0	6	36	5.923071261576371	0.0	PCDH19	1.0	154169.0	+	Liftoff	False
3260at314147	BUSCO	chrX	77857701	78015034	157333	157333	23.769139341396908	25	3739670.0	6	36	6.028656563632936	0.0						
LOC101591467	T3	chrX	78649815	78662407	12592	12592	19.567900254129608	20	246399.0	14	23	2.176020574406707	0.0	LOC101591467	1.0	2592.0	-	Liftoff	False
LOC105743820	T3	chrX	79039234	79049501	10267	10267	22.381318788351027	22	229789.0	17	30	2.3809767024935025	0.0	LOC105743820	1.0	267.0	-	Liftoff	False
LOC111813211	T4	chrX	79136617	79146783	10166	10166	16.853334644894748	16	171331.0	14	20	1.6894530531161953	0.0	LOC111813211	1.0	166.0	-	Liftoff	False
LOC111813207	T4	chrX	79436180	79446287	10107	10107	19.425645592163846	19	196335.0	14	23	1.705625768492668	0.0	LOC111813207	1.0	107.0	-	Liftoff	False
LOC111813210	T4	chrX	79908856	79918974	10118	10118	10.720794623443368	10	108473.0	6	14	1.5162115586988896	0.0	LOC111813210	1.0	118.0	+	Liftoff	False
LOC111813553	T4	chrX	80974777	80984914	10137	10137	17.886356910328498	19	181314.0	11	24	4.604481640203678	0.0	LOC111813553	1.0	137.0	-	Liftoff	False
DIAPH2	T3	chrX	82650875	83554505	903630	903630	24.347921162422672	24	22001512.0	10	43	4.846735739318374	0.0	DIAPH2	1.0	893630.0	-	Liftoff	False
LOC111813554	T4	chrX	82984314	82994503	10189	10189	23.04210423005202	23	234776.0	17	26	1.4798326029857567	0.0	LOC111813554	1.0	189.0	-	Liftoff	False
LOC111813555	T4	chrX	83135397	83145504	10107	10107	27.673394676956566	28	279695.0	20	31	1.6304730144286042	0.0	LOC111813555	1.0	107.0	-	Liftoff	False
LOC101576050	T3	chrX	83143033	83154532	11499	11499	21.757891990607877	23	250194.0	12	29	4.052185577854848	0.0	LOC101576050	1.0	1499.0	-	Liftoff	False
RANBP1-DL2	T2	chrX	83608702	83619481	10779	10779	18.12849058354207	18	195407.0	10	26	4.053943715399757	0.0	RANBP1	3.0	779.0	+	AUGUSTUS	True
COX7C-DL2	T1	chrX	84353410	84363782	10372	10372	21.929811029695333	22	227456.0	16	24	1.5003182086188427	0.0	COX7C	3.0	372.0	+	GeneMark.hmm3	True
LOC111814407	T4	chrX	85367331	85377438	10107	10107	26.016127436430196	26	262945.0	19	30	2.35799567141495	0.0	LOC111814407	1.0	107.0	+	Liftoff	False
HNRNPDL-L1	T1	chrX	85626283	85637273	10990	10990	20.2410373066424	20	222449.0	15	23	2.087191585531578	0.0	HNRNPDL	2.0	990.0	-	Liftoff	True
LOC111814406	T4	chrX	86464444	86474551	10107	10107	29.546452953398635	31	298626.0	21	35	4.286547214565005	0.0	LOC111814406	1.0	107.0	-	Liftoff	False
LOC111814591	T4	chrX	87420324	87430429	10105	10105	21.870361207323107	22	221000.0	15	26	1.618857612172922	0.0	LOC111814591	1.0	105.0	-	Liftoff	False
LOC101571215	T3	chrX	87674594	87686430	11836	11836	20.72338627914836	22	245282.0	13	25	3.5745614529288376	0.0	LOC101571215	1.0	1836.0	-	Liftoff	False
LOC101572414	T4	chrX	87821858	87861700	39842	39842	23.455449023643393	24	934512.0	9	31	4.584857487122603	0.0	LOC101572414	1.0	29842.0	-	Liftoff	False
23503at314147	BUSCO	chrX	87853016	87864508	11492	11492	16.759832927253743	15	192604.0	9	26	4.405158855898742	0.0						
LOC101572013	T4	chrX	87853017	87866019	13002	13002	16.800338409475465	15	218438.0	9	26	4.1616106396143415	0.0	LOC101572013	1.0	3002.0	+	Liftoff	False
LOC101568064	T3	chrX	88477797	89488705	1010908	1010908	22.163941723678118	22	22405706.0	5	41	5.165686154525309	0.0	LOC101568064	1.0	1000908.0	-	Liftoff	False
PRDX1-DL5	T1	chrX	88785967	88796495	10528	10528	30.98537234042553	30	326214.0	24	39	3.3493090538137067	0.0	PRDX1	7.0	528.0	-	AUGUSTUS	True
2269at314147	BUSCO	chrX	89438459	89488677	50218	50218	21.204986259906807	21	1064872.0	13	26	2.5477864369360437	0.0						
RBM39-L1	T2	chrX	89513088	89525792	12704	12704	28.95308564231738	29	367820.0	17	33	2.142551223027162	0.0	RBM39	2.0	2704.0	+	Liftoff	True
TGIF2LX	T3	chrX	89988011	89998698	10687	10687	15.955927762702348	16	170521.0	12	20	1.4123014860940784	0.0	TGIF2LX	2.0	687.0	-	Liftoff	False
PABPC5	T4	chrX	90030638	90042824	12186	12186	34.38421139011981	34	419006.0	22	41	3.812044822294681	0.0	PABPC5	1.0	2186.0	-	Liftoff	False
24380at314147	BUSCO	chrX	90030912	90042071	11159	11159	34.87337575051528	35	389152.0	22	41	3.5556850691662842	0.0						
RPS25-DL15	T2	chrX	90063452	90073922	10470	10470	21.118147086914995	21	221107.0	14	25	2.525228049192484	0.0	RPS25	16.0	470.0	-	AUGUSTUS	True
TGIF2LX-L1	T2	chrX	90159932	90170619	10687	10687	21.75231589781978	22	232467.0	18	24	0.9372259366867365	0.0	TGIF2LX	2.0	687.0	-	Liftoff	True
UBE2D2-L1	T2	chrX	90296955	90307420	10465	10465	13.402771141901576	13	140260.0	9	17	1.402929146414744	0.0	UBE2D2	5.0	465.0	+	Liftoff	True
UBE2D2-L2	T2	chrX	91071367	91081832	10465	10465	17.09259436215958	17	178874.0	11	21	2.2033566033130696	0.0	UBE2D2	5.0	465.0	-	Liftoff	True
LOC101560909	T3	chrX	91523656	91534100	10444	10444	13.553332056683264	14	141551.0	7	17	2.502072944571495	0.0	LOC101560909	1.0	444.0	-	Liftoff	False
UBE2D2-L3	T2	chrX	91589015	91602601	13586	13586	19.814073310761078	20	269194.0	13	25	2.8287439308004196	0.0	UBE2D2	5.0	3586.0	+	Liftoff	True
KLHL4	T3	chrX	91684115	91869461	185346	185346	22.08779795625479	21	4093885.0	5	39	5.694467933739238	0.0	KLHL4	1.0	175346.0	-	Liftoff	False
9830at314147	BUSCO	chrX	91685270	91778891	93621	93621	24.432648657886585	23	2287409.0	13	39	5.61122516912065	0.0						
LOC101593102	T3	chrX	93080912	93091899	10987	10987	24.403567852917085	24	268122.0	19	27	1.320235496318043	0.0	LOC101593102	1.0	987.0	+	Liftoff	False
H2AB1-L2	T2	chrX	93298335	93308779	10444	10444	16.178954423592494	16	168973.0	12	19	1.484973057355246	0.0	H2AB1	7.0	444.0	-	Liftoff	True
LOC105743168	T4	chrX	93307149	93319401	12252	12252	18.98841005550114	19	232646.0	13	23	2.1740379311793347	0.0	LOC105743168	1.0	2252.0	+	Liftoff	False
CHM	T3	chrX	93374982	93662023	287041	287041	21.367421378827416	22	6133326.0	6	33	4.296819963058965	0.0	CHM	1.0	277041.0	+	Liftoff	False
LOC101591560	T3	chrX	93486282	93498095	11813	11813	18.522390586641837	19	218805.0	6	22	2.893570925999001	0.0	LOC101591560	1.0	1813.0	-	Liftoff	False
POF1B	T3	chrX	94119272	94214034	94762	94762	25.1649500854773	26	2384681.0	9	35	5.369165095798587	0.0	POF1B	1.0	84762.0	+	Liftoff	False
13803at314147	BUSCO	chrX	94119475	94210195	90720	90720	25.08150352733686	25	2275394.0	9	35	5.450928843108583	0.0						
ZNF711	T4	chrX	94206517	94242773	36256	36256	26.492663283318624	26	960518.0	17	35	2.6779869884440815	0.0	ZNF711	1.0	26256.0	-	Liftoff	False
LOC101577620	T4	chrX	94290909	94357423	66514	66514	18.866013170159665	19	1254854.0	9	25	2.841351165140081	0.0	LOC101577620	1.0	56514.0	-	Liftoff	False
RPSA-DL2	T1	chrX	94358250	94370781	12531	12531	16.636980288883567	15	208478.0	10	23	3.854110989755953	0.0	RPSA	3.0	2531.0	+	AUGUSTUS	True
LOC105743166	T4	chrX	94369738	94384907	15169	15169	13.050036258158086	13	197956.0	9	16	1.259286094892199	0.0	LOC105743166	1.0	5169.0	+	Liftoff	False
APOOL	T4	chrX	94405829	94515703	109874	109874	26.891057028960446	27	2954628.0	10	36	4.791377266361211	0.0	APOOL	2.0	99874.0	-	Liftoff	False
HDX	T3	chrX	94761536	95011185	249649	249649	22.41853562401612	22	5596765.0	9	37	4.6533591888502785	0.0	HDX	1.0	239649.0	+	Liftoff	False
9506at314147	BUSCO	chrX	94761540	95009728	248188	248188	22.42381581704192	22	5565322.0	9	37	4.666325351145136	0.0						
LOC111818824	T4	chrX	95215297	95225488	10191	10191	21.89961730939064	22	223179.0	11	26	2.0299085574466655	0.0	LOC111818824	1.0	191.0	-	Liftoff	False
RPS6KA6	T4	chrX	95219333	95407449	188116	188116	22.217466882136556	23	4179461.0	6	31	4.553019788506567	0.0	RPS6KA6	1.0	178116.0	+	Liftoff	False
CYLC1	T4	chrX	95731087	95840091	109004	109004	24.86875710983083	25	2710794.0	9	37	5.081238348017509	0.0	CYLC1	1.0	99004.0	-	Liftoff	False
POU3F4	T4	chrX	96119253	96132053	12800	12800	17.42109375	18	222990.0	11	22	2.466055565819818	0.0	POU3F4	1.0	2800.0	-	Liftoff	False
23917at314147	BUSCO	chrX	96120900	96131984	11084	11084	16.99377481053771	17	188359.0	11	21	2.3529769235068376	0.0						
UBTFL1-L1	T2	chrX	97754584	97765424	10840	10840	16.181642066420665	16	175409.0	11	20	1.7979423143167004	0.0	UBTFL1	2.0	840.0	-	Liftoff	True
UBE2D2-L4	T2	chrX	97935039	97945480	10441	10441	25.408581553491047	25	265291.0	20	28	1.5518677042819549	0.0	UBE2D2	5.0	441.0	-	Liftoff	True
LOC111818813	T4	chrX	97993401	98012752	19351	19351	14.570823213270632	15	281960.0	9	17	1.549031326690258	0.0	LOC111818813	1.0	9351.0	+	Liftoff	False
LOC111818822	T4	chrX	98001195	98011265	10070	10070	14.180436941410129	15	142797.0	9	17	1.8005059996463313	0.0	LOC111818822	1.0	70.0	-	Liftoff	False
TASL	T3	chrX	98022265	98034801	12536	12536	23.934987236758136	24	300049.0	19	27	1.5358930112127034	0.0	TASL	1.0	2536.0	-	Liftoff	False
28446at314147	BUSCO	chrX	98022267	98033195	10928	10928	24.30710102489019	24	265628.0	20	27	1.2367662931527792	0.0						
SH3BGRL	T3	chrX	98146491	98247745	101254	101254	22.32592292650167	22	2260589.0	12	35	4.5410052018093685	0.0	SH3BGRL	5.0	91254.0	-	Liftoff	False
HMGN5	T3	chrX	98257990	98277490	19500	19500	24.299128205128206	25	473833.0	15	29	2.8897713970404597	0.0	HMGN5	1.0	9500.0	+	AUGUSTUS	False
BRWD3	T3	chrX	98566981	98737124	170143	170143	19.52658645962514	20	3322312.0	6	32	5.333085581035551	0.0	BRWD3	1.0	160143.0	+	Liftoff	False
1440at314147	BUSCO	chrX	98567218	98731403	164185	164185	19.361622559917166	20	3178888.0	6	32	5.351407630229138	0.0						
LOC111818820	T4	chrX	98789555	98799659	10104	10104	32.73604513064133	33	330765.0	26	37	2.385108034626297	0.0	LOC111818820	1.0	104.0	-	Liftoff	False
FAM46D	T4	chrX	98794127	98805300	11173	11173	33.43757271994988	33	373598.0	25	37	1.5433619395492066	0.0	FAM46D	1.0	1173.0	-	Liftoff	False
21441at314147	BUSCO	chrX	98794129	98805300	11171	11171	33.437292990779696	33	373528.0	25	37	1.5433584797492208	0.0						
CHMP1B2	T3	chrX	98820349	98882830	62481	62481	21.869208239304747	22	1366410.0	12	36	4.911279201733332	0.0	CHMP1B2	1.0	52481.0	+	Liftoff	False
TBX22	T4	chrX	98987198	99008164	20966	20966	24.221787656205287	24	507834.0	15	31	2.8412871532358563	0.0	TBX22	1.0	10966.0	-	Liftoff	False
21785at314147	BUSCO	chrX	98987200	99008164	20964	20964	24.221141003625263	24	507772.0	15	31	2.8406512087197275	0.0						
ITM2A-L2	T2	chrX	99516024	99535908	19884	19884	18.63035606517803	18	370446.0	6	24	2.2025880093194843	0.0	ITM2A	3.0	9884.0	+	Liftoff	True
LOC111814680	T4	chrX	99527914	99538022	10108	10108	16.507815591610605	17	166861.0	10	18	0.7872388523888882	0.0	LOC111814680	1.0	108.0	+	Liftoff	False
GPR174	T3	chrX	99713311	99724178	10867	10867	23.5227753749885	23	255622.0	18	28	2.0745095931240565	0.0	GPR174	1.0	867.0	-	Liftoff	False
25253at314147	BUSCO	chrX	99713313	99724337	11024	11024	23.501088534107403	23	259076.0	18	28	2.067484179506601	0.0						
LOC101579956	T3	chrX	99740370	99751896	11526	11526	13.278414020475447	13	153047.0	9	17	1.714317165150307	0.0	LOC101579956	1.0	1526.0	+	Liftoff	False
LOC101578783	T4	chrX	99785279	99795711	10432	10432	19.814129601226995	20	206701.0	16	22	1.4204560158693456	0.0	LOC101578783	1.0	432.0	+	Liftoff	False
P2RY10-L1	T1	chrX	99861251	99874568	13317	13317	23.932492303071264	24	318709.0	18	28	1.750407553578292	0.0	P2RY10	2.0	3317.0	-	Liftoff	True
23947at314147	BUSCO	chrX	99861415	99872457	11042	11042	24.02653504799855	24	265301.0	18	28	1.8577667615286257	0.0						
KPNA2-DL6	T2	chrX	99872795	99884511	11716	11716	24.168316831683168	24	283156.0	15	27	1.418975895497961	0.0	KPNA2	8.0	1716.0	+	AUGUSTUS	True
P2RY10	T3	chrX	99962239	99994317	32078	32078	22.449560446411873	23	720137.0	12	31	4.881991298886733	0.0	P2RY10	2.0	22078.0	-	Liftoff	False
27178at314147	BUSCO	chrX	99963130	99974151	11021	11021	25.975410579802197	26	286275.0	17	30	3.268499674920387	0.0						
YTHDF1-DL1	T2	chrX	99966761	99977955	11194	11194	27.57995354654279	28	308730.0	19	31	1.8081303877219546	0.0	YTHDF1	2.0	1194.0	-	AUGUSTUS	True
LOC111814715	T4	chrX	100126575	100136739	10164	10164	19.18349075167257	19	194981.0	13	23	2.7898095213297585	0.0	LOC111814715	1.0	164.0	-	Liftoff	False
26294at314147	BUSCO	chrX	100262637	100273698	11061	11061	20.59813760057861	21	227836.0	11	26	2.9710461519184643	0.0						
CYSLTR1	T4	chrX	100262644	100274762	12118	12118	20.04844033668922	21	242947.0	11	26	3.3466026936635616	0.0	CYSLTR1	1.0	2118.0	+	Liftoff	False
TAF9B	T3	chrX	100309728	100340846	31118	31118	26.54302975769651	25	825966.0	15	36	5.573002310372054	0.0	TAF9B	1.0	21118.0	+	Liftoff	False
34794at314147	BUSCO	chrX	100309749	100329557	19808	19808	28.6296950726979	32	567097.0	15	36	5.735744838193301	0.0						
PGK1	T3	chrX	100344906	100376574	31668	31668	16.46245421245421	16	521333.0	9	26	3.249820770500338	0.0	PGK1	5.0	21668.0	-	Liftoff	False
ATP7A	T3	chrX	100417200	100603780	186580	186580	20.36544645728374	20	3799785.0	8	30	4.407829201116293	0.0	ATP7A	1.0	176580.0	-	Liftoff	False
