Chromosome	Start	End	Overlap	density	midpoint
chr5	119000001	120000000	22535	0.022535	119500000
chr5	119500001	120500000	20900	0.0209	120000000
chr5	120000001	121000000	18843	0.018843	120500000
chr5	120500001	121500000	17770	0.01777	121000000
chr5	121000001	122000000	18906	0.018906	121500000
chr5	121500001	122500000	20222	0.020222	122000000
chr5	122000001	123000000	21339	0.021339	122500000
chr5	122500001	123500000	19929	0.019929	123000000
chr5	123000001	124000000	16467	0.016467	123500000
chr5	123500001	124500000	16249	0.016249	124000000
chr5	124000001	125000000	19418	0.019418	124500000
chr5	124500001	125500000	21022	0.021022	125000000
chr5	125000001	126000000	20217	0.020217	125500000
chr5	125500001	126500000	16338	0.016338	126000000
chr5	126000001	127000000	17283	0.017283	126500000
chr5	126500001	127500000	18120	0.01812	127000000
chr5	127000001	128000000	16522	0.016522	127500000
chr5	127500001	128500000	19645	0.019645	128000000
chr5	128000001	129000000	20224	0.020224	128500000
chr5	128500001	129500000	20182	0.020182	129000000
chr5	129000001	130000000	20392	0.020392	129500000
chr5	129500001	130500000	19343	0.019343	130000000
chr5	130000001	131000000	19068	0.019068	130500000
chr5	130500001	131500000	17790	0.01779	131000000
chr5	131000001	132000000	18318	0.018318	131500000
chr5	131500001	132500000	18335	0.018335	132000000
chr5	132000001	133000000	21961	0.021961	132500000
chr5	132500001	133500000	24757	0.024757	133000000
chr5	133000001	134000000	22612	0.022612	133500000
chr5	133500001	134500000	19913	0.019913	134000000
chr5	134000001	135000000	18935	0.018935	134500000
chr5	134500001	135500000	21935	0.021935	135000000
chr5	135000001	136000000	20038	0.020038	135500000
chr5	135500001	136500000	17714	0.017714	136000000
chr5	136000001	137000000	21099	0.021099	136500000
chr5	136500001	137500000	19322	0.019322	137000000
chr5	137000001	138000000	8518	0.008518	137500000
chr5	137500001	138500000	688	0.000688	138000000
chr5	138000001	139000000	0	0.0	138500000
chr5	138500001	139500000	367	0.000367	139000000
chr5	139000001	140000000	238338	0.238338	139500000
chr5	139500001	140500000	642587	0.642587	140000000
chr5	140000001	141000000	404843	0.404843	140500000
chr5	140500001	141500000	4014	0.004014	141000000
chr5	141000001	142000000	5755	0.005755	141500000
chr5	141500001	142500000	3197	0.003197	142000000
chr6	1	1000000	18964	0.018964	500000
chr6	500001	1500000	20557	0.020557	1000000
chr6	1000001	2000000	19979	0.019979	1500000
chr6	1500001	2500000	16806	0.016806	2000000
chr6	2000001	3000000	12917	0.012917	2500000
chr6	2500001	3500000	14370	0.01437	3000000
chr6	3000001	4000000	18384	0.018384	3500000
chr6	3500001	4500000	19463	0.019463	4000000
chr6	4000001	5000000	21738	0.021738	4500000
chr6	4500001	5500000	21013	0.021013	5000000
chr6	5000001	6000000	19448	0.019448	5500000
chr6	5500001	6500000	20075	0.020075	6000000
chr6	6000001	7000000	21987	0.021987	6500000
chr6	6500001	7500000	22191	0.022191	7000000
chr6	7000001	8000000	18950	0.01895	7500000
chr6	7500001	8500000	18092	0.018092	8000000
chr6	8000001	9000000	21616	0.021616	8500000
chr6	8500001	9500000	22249	0.022249	9000000
chr6	9000001	10000000	18137	0.018137	9500000
chr6	9500001	10500000	17540	0.01754	10000000
chr6	10000001	11000000	19038	0.019038	10500000
chr6	10500001	11500000	20837	0.020837	11000000
chr6	11000001	12000000	21619	0.021619	11500000
chr6	11500001	12500000	20876	0.020876	12000000
chr6	12000001	13000000	19761	0.019761	12500000
chr6	12500001	13500000	20159	0.020159	13000000
chr6	13000001	14000000	20813	0.020813	13500000
chr6	13500001	14500000	22009	0.022009	14000000
chr6	14000001	15000000	25155	0.025155	14500000
chr6	14500001	15500000	24665	0.024665	15000000
chr6	15000001	16000000	19888	0.019888	15500000
chr6	15500001	16500000	18296	0.018296	16000000
chr6	16000001	17000000	18819	0.018819	16500000
chr6	16500001	17500000	20170	0.02017	17000000
chr6	17000001	18000000	20363	0.020363	17500000
chr6	17500001	18500000	18839	0.018839	18000000
chr6	18000001	19000000	18307	0.018307	18500000
chr6	18500001	19500000	20107	0.020107	19000000
chr6	19000001	20000000	21393	0.021393	19500000
chr6	19500001	20500000	19765	0.019765	20000000
chr6	20000001	21000000	24204	0.024204	20500000
chr6	20500001	21500000	23968	0.023968	21000000
chr6	21000001	22000000	20363	0.020363	21500000
chr6	21500001	22500000	20560	0.02056	22000000
chr6	22000001	23000000	22045	0.022045	22500000
chr6	22500001	23500000	21982	0.021982	23000000
chr6	23000001	24000000	20633	0.020633	23500000
chr6	23500001	24500000	18404	0.018404	24000000
chr6	24000001	25000000	14839	0.014839	24500000
chr6	24500001	25500000	18603	0.018603	25000000
chr6	25000001	26000000	21802	0.021802	25500000
chr6	25500001	26500000	18380	0.01838	26000000
chr6	26000001	27000000	13381	0.013381	26500000
chr6	26500001	27500000	16648	0.016648	27000000
chr6	27000001	28000000	20078	0.020078	27500000
chr6	27500001	28500000	18546	0.018546	28000000
chr6	28000001	29000000	21969	0.021969	28500000
chr6	28500001	29500000	21658	0.021658	29000000
chr6	29000001	30000000	18314	0.018314	29500000
chr6	29500001	30500000	20510	0.02051	30000000
chr6	30000001	31000000	20759	0.020759	30500000
chr6	30500001	31500000	23990	0.02399	31000000
chr6	31000001	32000000	25873	0.025873	31500000
chr6	31500001	32500000	25725	0.025725	32000000
chr6	32000001	33000000	26092	0.026092	32500000
chr6	32500001	33500000	24190	0.02419	33000000
chr6	33000001	34000000	21689	0.021689	33500000
chr6	33500001	34500000	19864	0.019864	34000000
chr6	34000001	35000000	22803	0.022803	34500000
chr6	34500001	35500000	24279	0.024279	35000000
chr6	35000001	36000000	26319	0.026319	35500000
chr6	35500001	36500000	28455	0.028455	36000000
chr6	36000001	37000000	24254	0.024254	36500000
chr6	36500001	37500000	23295	0.023295	37000000
chr6	37000001	38000000	23965	0.023965	37500000
chr6	37500001	38500000	22410	0.02241	38000000
chr6	38000001	39000000	20213	0.020213	38500000
chr6	38500001	39500000	17815	0.017815	39000000
chr6	39000001	40000000	21023	0.021023	39500000
chr6	39500001	40500000	23905	0.023905	40000000
chr6	40000001	41000000	22293	0.022293	40500000
chr6	40500001	41500000	20486	0.020486	41000000
chr6	41000001	42000000	20317	0.020317	41500000
chr6	41500001	42500000	21345	0.021345	42000000
chr6	42000001	43000000	22789	0.022789	42500000
chr6	42500001	43500000	23048	0.023048	43000000
chr6	43000001	44000000	30086	0.030086	43500000
chr6	43500001	44500000	35267	0.035267	44000000
chr6	44000001	45000000	28601	0.028601	44500000
chr6	44500001	45500000	30355	0.030355	45000000
chr6	45000001	46000000	32524	0.032524	45500000
chr6	45500001	46500000	27496	0.027496	46000000
chr6	46000001	47000000	25941	0.025941	46500000
chr6	46500001	47500000	37139	0.037139	47000000
chr6	47000001	48000000	50132	0.050132	47500000
chr6	47500001	48500000	42904	0.042904	48000000
chr6	48000001	49000000	30879	0.030879	48500000
chr6	48500001	49500000	30031	0.030031	49000000
chr6	49000001	50000000	29344	0.029344	49500000
chr6	49500001	50500000	28678	0.028678	50000000
chr6	50000001	51000000	31843	0.031843	50500000
chr6	50500001	51500000	36476	0.036476	51000000
chr6	51000001	52000000	29659	0.029659	51500000
chr6	51500001	52500000	22350	0.02235	52000000
chr6	52000001	53000000	24308	0.024308	52500000
chr6	52500001	53500000	25256	0.025256	53000000
chr6	53000001	54000000	24310	0.02431	53500000
chr6	53500001	54500000	66392	0.066392	54000000
chr6	54000001	55000000	68978	0.068978	54500000
chr6	54500001	55500000	24271	0.024271	55000000
chr6	55000001	56000000	21999	0.021999	55500000
chr6	55500001	56500000	22755	0.022755	56000000
chr6	56000001	57000000	25406	0.025406	56500000
chr6	56500001	57500000	30507	0.030507	57000000
chr6	57000001	58000000	28278	0.028278	57500000
chr6	57500001	58500000	20683	0.020683	58000000
chr6	58000001	59000000	21473	0.021473	58500000
chr6	58500001	59500000	21894	0.021894	59000000
chr6	59000001	60000000	16487	0.016487	59500000
chr6	59500001	60500000	14360	0.01436	60000000
chr6	60000001	61000000	15065	0.015065	60500000
chr6	60500001	61500000	17359	0.017359	61000000
chr6	61000001	62000000	22749	0.022749	61500000
chr6	61500001	62500000	20308	0.020308	62000000
chr6	62000001	63000000	24867	0.024867	62500000
chr6	62500001	63500000	32495	0.032495	63000000
chr6	63000001	64000000	30449	0.030449	63500000
chr6	63500001	64500000	25067	0.025067	64000000
chr6	64000001	65000000	19476	0.019476	64500000
chr6	64500001	65500000	20053	0.020053	65000000
chr6	65000001	66000000	21491	0.021491	65500000
chr6	65500001	66500000	20695	0.020695	66000000
chr6	66000001	67000000	16892	0.016892	66500000
chr6	66500001	67500000	17973	0.017973	67000000
chr6	67000001	68000000	20851	0.020851	67500000
chr6	67500001	68500000	22449	0.022449	68000000
chr6	68000001	69000000	20701	0.020701	68500000
chr6	68500001	69500000	19132	0.019132	69000000
chr6	69000001	70000000	18457	0.018457	69500000
chr6	69500001	70500000	15566	0.015566	70000000
chr6	70000001	71000000	17345	0.017345	70500000
chr6	70500001	71500000	17956	0.017956	71000000
chr6	71000001	72000000	16084	0.016084	71500000
chr6	71500001	72500000	19346	0.019346	72000000
chr6	72000001	73000000	22351	0.022351	72500000
chr6	72500001	73500000	17369	0.017369	73000000
chr6	73000001	74000000	15533	0.015533	73500000
chr6	73500001	74500000	19577	0.019577	74000000
chr6	74000001	75000000	21369	0.021369	74500000
chr6	74500001	75500000	19326	0.019326	75000000
chr6	75000001	76000000	22827	0.022827	75500000
chr6	75500001	76500000	25511	0.025511	76000000
chr6	76000001	77000000	20412	0.020412	76500000
chr6	76500001	77500000	19306	0.019306	77000000
chr6	77000001	78000000	20180	0.02018	77500000
chr6	77500001	78500000	18850	0.01885	78000000
chr6	78000001	79000000	20428	0.020428	78500000
chr6	78500001	79500000	23730	0.02373	79000000
chr6	79000001	80000000	21719	0.021719	79500000
chr6	79500001	80500000	18798	0.018798	80000000
chr6	80000001	81000000	21817	0.021817	80500000
chr6	80500001	81500000	27879	0.027879	81000000
chr6	81000001	82000000	26920	0.02692	81500000
chr6	81500001	82500000	22092	0.022092	82000000
chr6	82000001	83000000	21813	0.021813	82500000
chr6	82500001	83500000	23341	0.023341	83000000
chr6	83000001	84000000	21575	0.021575	83500000
chr6	83500001	84500000	19643	0.019643	84000000
chr6	84000001	85000000	21397	0.021397	84500000
chr6	84500001	85500000	21336	0.021336	85000000
chr6	85000001	86000000	20423	0.020423	85500000
chr6	85500001	86500000	21278	0.021278	86000000
chr6	86000001	87000000	21300	0.0213	86500000
chr6	86500001	87500000	20660	0.02066	87000000
chr6	87000001	88000000	20869	0.020869	87500000
chr6	87500001	88500000	20716	0.020716	88000000
chr6	88000001	89000000	19551	0.019551	88500000
chr6	88500001	89500000	20382	0.020382	89000000
chr6	89000001	90000000	20008	0.020008	89500000
chr6	89500001	90500000	21721	0.021721	90000000
chr6	90000001	91000000	22353	0.022353	90500000
chr6	90500001	91500000	22423	0.022423	91000000
chr6	91000001	92000000	21883	0.021883	91500000
chr6	91500001	92500000	20344	0.020344	92000000
chr6	92000001	93000000	22658	0.022658	92500000
chr6	92500001	93500000	20980	0.02098	93000000
chr6	93000001	94000000	19796	0.019796	93500000
chr6	93500001	94500000	23847	0.023847	94000000
chr6	94000001	95000000	26904	0.026904	94500000
chr6	94500001	95500000	23537	0.023537	95000000
chr6	95000001	96000000	18880	0.01888	95500000
chr6	95500001	96500000	18358	0.018358	96000000
chr6	96000001	97000000	17895	0.017895	96500000
chr6	96500001	97500000	20680	0.02068	97000000
chr6	97000001	98000000	27916	0.027916	97500000
chr6	97500001	98500000	26000	0.026	98000000
chr6	98000001	99000000	22822	0.022822	98500000
chr6	98500001	99500000	19087	0.019087	99000000
chr6	99000001	100000000	16037	0.016037	99500000
chr6	99500001	100500000	21174	0.021174	100000000
chr6	100000001	101000000	20599	0.020599	100500000
chr6	100500001	101500000	15711	0.015711	101000000
chr6	101000001	102000000	17804	0.017804	101500000
chr6	101500001	102500000	20339	0.020339	102000000
chr6	102000001	103000000	17378	0.017378	102500000
chr6	102500001	103500000	18108	0.018108	103000000
chr6	103000001	104000000	19005	0.019005	103500000
chr6	103500001	104500000	17861	0.017861	104000000
chr6	104000001	105000000	18177	0.018177	104500000
chr6	104500001	105500000	18593	0.018593	105000000
chr6	105000001	106000000	20490	0.02049	105500000
chr6	105500001	106500000	18430	0.01843	106000000
chr6	106000001	107000000	19453	0.019453	106500000
chr6	106500001	107500000	25579	0.025579	107000000
chr6	107000001	108000000	21606	0.021606	107500000
chr6	107500001	108500000	17598	0.017598	108000000
chr6	108000001	109000000	20882	0.020882	108500000
chr6	108500001	109500000	21762	0.021762	109000000
chr6	109000001	110000000	19575	0.019575	109500000
chr6	109500001	110500000	18119	0.018119	110000000
chr6	110000001	111000000	19079	0.019079	110500000
chr6	110500001	111500000	20351	0.020351	111000000
chr6	111000001	112000000	19688	0.019688	111500000
chr6	111500001	112500000	17752	0.017752	112000000
chr6	112000001	113000000	22607	0.022607	112500000
chr6	112500001	113500000	27710	0.02771	113000000
chr6	113000001	114000000	23909	0.023909	113500000
chr6	113500001	114500000	20732	0.020732	114000000
chr6	114000001	115000000	21289	0.021289	114500000
chr6	114500001	115500000	20205	0.020205	115000000
chr6	115000001	116000000	17666	0.017666	115500000
chr6	115500001	116500000	17763	0.017763	116000000
chr6	116000001	117000000	20241	0.020241	116500000
chr6	116500001	117500000	25738	0.025738	117000000
chr6	117000001	118000000	25067	0.025067	117500000
chr6	117500001	118500000	19122	0.019122	118000000
chr6	118000001	119000000	20668	0.020668	118500000
chr6	118500001	119500000	18776	0.018776	119000000
chr6	119000001	120000000	15658	0.015658	119500000
chr6	119500001	120500000	16306	0.016306	120000000
chr6	120000001	121000000	19248	0.019248	120500000
chr6	120500001	121500000	21880	0.02188	121000000
chr6	121000001	122000000	18478	0.018478	121500000
chr6	121500001	122500000	19410	0.01941	122000000
chr6	122000001	123000000	24944	0.024944	122500000
chr6	122500001	123500000	24212	0.024212	123000000
chr6	123000001	124000000	19293	0.019293	123500000
chr6	123500001	124500000	19173	0.019173	124000000
chr6	124000001	125000000	23138	0.023138	124500000
chr6	124500001	125500000	24978	0.024978	125000000
chr6	125000001	126000000	26984	0.026984	125500000
chr6	125500001	126500000	27256	0.027256	126000000
chr6	126000001	127000000	24857	0.024857	126500000
chr6	126500001	127500000	24016	0.024016	127000000
chr6	127000001	128000000	22128	0.022128	127500000
chr6	127500001	128500000	19598	0.019598	128000000
chr6	128000001	129000000	19716	0.019716	128500000
chr6	128500001	129500000	23140	0.02314	129000000
chr6	129000001	130000000	25500	0.0255	129500000
chr6	129500001	130500000	20853	0.020853	130000000
chr6	130000001	131000000	17004	0.017004	130500000
chr6	130500001	131500000	19280	0.01928	131000000
chr6	131000001	132000000	21686	0.021686	131500000
chr6	131500001	132500000	26838	0.026838	132000000
chr6	132000001	133000000	28901	0.028901	132500000
chr6	132500001	133500000	23711	0.023711	133000000
chr6	133000001	134000000	19434	0.019434	133500000
chr6	133500001	134500000	34919	0.034919	134000000
chr6	134000001	135000000	47818	0.047818	134500000
chr6	134500001	135500000	63896	0.063896	135000000
chr6	135000001	136000000	68289	0.068289	135500000
chr6	135500001	136500000	61818	0.061818	136000000
chr6	136000001	137000000	61756	0.061756	136500000
chr6	136500001	137500000	41108	0.041108	137000000
chr6	137000001	138000000	27121	0.027121	137500000
chr6	137500001	138500000	24145	0.024145	138000000
chr7	1	1000000	508179	0.508179	500000
chr7	500001	1500000	26289	0.026289	1000000
chr7	1000001	2000000	26749	0.026749	1500000
chr7	1500001	2500000	31581	0.031581	2000000
chr7	2000001	3000000	32779	0.032779	2500000
chr7	2500001	3500000	43051	0.043051	3000000
chr7	3000001	4000000	38010	0.03801	3500000
chr7	3500001	4500000	22012	0.022012	4000000
chr7	4000001	5000000	27314	0.027314	4500000
chr7	4500001	5500000	28948	0.028948	5000000
chr7	5000001	6000000	26694	0.026694	5500000
chr7	5500001	6500000	28196	0.028196	6000000
chr7	6000001	7000000	28211	0.028211	6500000
chr7	6500001	7500000	25519	0.025519	7000000
chr7	7000001	8000000	23350	0.02335	7500000
chr7	7500001	8500000	25694	0.025694	8000000
chr7	8000001	9000000	26673	0.026673	8500000
chr7	8500001	9500000	26397	0.026397	9000000
chr7	9000001	10000000	27247	0.027247	9500000
chr7	9500001	10500000	29753	0.029753	10000000
chr7	10000001	11000000	28560	0.02856	10500000
chr7	10500001	11500000	22858	0.022858	11000000
chr7	11000001	12000000	26512	0.026512	11500000
chr7	11500001	12500000	25227	0.025227	12000000
chr7	12000001	13000000	22993	0.022993	12500000
chr7	12500001	13500000	22515	0.022515	13000000
chr7	13000001	14000000	21455	0.021455	13500000
chr7	13500001	14500000	23611	0.023611	14000000
chr7	14000001	15000000	21225	0.021225	14500000
chr7	14500001	15500000	21692	0.021692	15000000
chr7	15000001	16000000	27232	0.027232	15500000
chr7	15500001	16500000	27976	0.027976	16000000
chr7	16000001	17000000	23072	0.023072	16500000
chr7	16500001	17500000	23343	0.023343	17000000
chr7	17000001	18000000	21243	0.021243	17500000
chr7	17500001	18500000	21034	0.021034	18000000
chr7	18000001	19000000	23241	0.023241	18500000
chr7	18500001	19500000	22962	0.022962	19000000
chr7	19000001	20000000	21243	0.021243	19500000
chr7	19500001	20500000	19836	0.019836	20000000
chr7	20000001	21000000	21292	0.021292	20500000
chr7	20500001	21500000	25523	0.025523	21000000
chr7	21000001	22000000	28414	0.028414	21500000
chr7	21500001	22500000	26403	0.026403	22000000
