Chromosome	Start	End	Overlap	density	midpoint
chr7	19000001	20000000	347611	0.347611	19500000
chr7	19500001	20500000	384500	0.3845	20000000
chr7	20000001	21000000	404315	0.404315	20500000
chr7	20500001	21500000	543307	0.543307	21000000
chr7	21000001	22000000	653760	0.65376	21500000
chr7	21500001	22500000	553630	0.55363	22000000
chr7	22000001	23000000	346222	0.346222	22500000
chr7	22500001	23500000	301091	0.301091	23000000
chr7	23000001	24000000	314525	0.314525	23500000
chr7	23500001	24500000	274174	0.274174	24000000
chr7	24000001	25000000	359522	0.359522	24500000
chr7	24500001	25500000	461814	0.461814	25000000
chr7	25000001	26000000	466610	0.46661	25500000
chr7	25500001	26500000	451027	0.451027	26000000
chr7	26000001	27000000	428159	0.428159	26500000
chr7	26500001	27500000	404455	0.404455	27000000
chr7	27000001	28000000	435177	0.435177	27500000
chr7	27500001	28500000	472832	0.472832	28000000
chr7	28000001	29000000	434396	0.434396	28500000
chr7	28500001	29500000	425697	0.425697	29000000
chr7	29000001	30000000	510279	0.510279	29500000
chr7	29500001	30500000	491955	0.491955	30000000
chr7	30000001	31000000	384297	0.384297	30500000
chr7	30500001	31500000	384870	0.38487	31000000
chr7	31000001	32000000	428253	0.428253	31500000
chr7	31500001	32500000	404157	0.404157	32000000
chr7	32000001	33000000	414111	0.414111	32500000
chr7	32500001	33500000	521572	0.521572	33000000
chr7	33000001	34000000	563076	0.563076	33500000
chr7	33500001	34500000	454888	0.454888	34000000
chr7	34000001	35000000	404990	0.40499	34500000
chr7	34500001	35500000	394925	0.394925	35000000
chr7	35000001	36000000	393090	0.39309	35500000
chr7	35500001	36500000	492169	0.492169	36000000
chr7	36000001	37000000	543085	0.543085	36500000
chr7	36500001	37500000	506628	0.506628	37000000
chr7	37000001	38000000	580424	0.580424	37500000
chr7	37500001	38500000	541685	0.541685	38000000
chr7	38000001	39000000	396708	0.396708	38500000
chr7	38500001	39500000	403919	0.403919	39000000
chr7	39000001	40000000	411303	0.411303	39500000
chr7	39500001	40500000	358322	0.358322	40000000
chr7	40000001	41000000	361103	0.361103	40500000
chr7	40500001	41500000	348921	0.348921	41000000
chr7	41000001	42000000	340496	0.340496	41500000
chr7	41500001	42500000	427222	0.427222	42000000
chr7	42000001	43000000	396031	0.396031	42500000
chr7	42500001	43500000	399982	0.399982	43000000
chr7	43000001	44000000	474823	0.474823	43500000
chr7	43500001	44500000	414859	0.414859	44000000
chr7	44000001	45000000	415475	0.415475	44500000
chr7	44500001	45500000	462662	0.462662	45000000
chr7	45000001	46000000	409355	0.409355	45500000
chr7	45500001	46500000	357449	0.357449	46000000
chr7	46000001	47000000	397426	0.397426	46500000
chr7	46500001	47500000	473657	0.473657	47000000
chr7	47000001	48000000	504464	0.504464	47500000
chr7	47500001	48500000	468412	0.468412	48000000
chr7	48000001	49000000	515552	0.515552	48500000
chr7	48500001	49500000	534271	0.534271	49000000
chr7	49000001	50000000	582266	0.582266	49500000
chr7	49500001	50500000	743334	0.743334	50000000
chr7	50000001	51000000	791797	0.791797	50500000
chr7	50500001	51500000	802918	0.802918	51000000
chr7	51000001	52000000	811085	0.811085	51500000
chr7	51500001	52500000	633331	0.633331	52000000
chr7	52000001	53000000	440800	0.4408	52500000
chr7	52500001	53500000	364376	0.364376	53000000
chr7	53000001	54000000	310885	0.310885	53500000
chr7	53500001	54500000	421409	0.421409	54000000
chr7	54000001	55000000	469296	0.469296	54500000
chr7	54500001	55500000	437042	0.437042	55000000
chr7	55000001	56000000	425930	0.42593	55500000
chr7	55500001	56500000	422599	0.422599	56000000
chr7	56000001	57000000	408326	0.408326	56500000
chr7	56500001	57500000	386639	0.386639	57000000
chr7	57000001	58000000	409331	0.409331	57500000
chr7	57500001	58500000	420381	0.420381	58000000
chr7	58000001	59000000	429709	0.429709	58500000
chr7	58500001	59500000	458155	0.458155	59000000
chr7	59000001	60000000	568550	0.56855	59500000
chr7	59500001	60500000	635005	0.635005	60000000
chr7	60000001	61000000	806601	0.806601	60500000
chr7	60500001	61500000	995843	0.995843	61000000
chr7	61000001	62000000	999951	0.999951	61500000
chr7	61500001	62500000	999993	0.999993	62000000
chr7	62000001	63000000	1000000	1.0	62500000
chr7	62500001	63500000	999998	0.999998	63000000
chr7	63000001	64000000	999753	0.999753	63500000
chr7	63500001	64500000	999639	0.999639	64000000
chr7	64000001	65000000	999778	0.999778	64500000
chr7	64500001	65500000	999894	0.999894	65000000
chr7	65000001	66000000	999862	0.999862	65500000
chr7	65500001	66500000	995084	0.995084	66000000
chr7	66000001	67000000	923727	0.923727	66500000
chr7	66500001	67500000	682510	0.68251	67000000
chr7	67000001	68000000	457422	0.457422	67500000
chr7	67500001	68500000	414324	0.414324	68000000
chr7	68000001	69000000	501846	0.501846	68500000
chr7	68500001	69500000	570653	0.570653	69000000
chr7	69000001	70000000	566568	0.566568	69500000
chr7	69500001	70500000	575385	0.575385	70000000
chr7	70000001	71000000	573681	0.573681	70500000
chr7	70500001	71500000	542106	0.542106	71000000
chr7	71000001	72000000	530063	0.530063	71500000
chr7	71500001	72500000	564982	0.564982	72000000
chr7	72000001	73000000	511610	0.51161	72500000
chr7	72500001	73500000	475280	0.47528	73000000
chr7	73000001	74000000	474695	0.474695	73500000
chr7	73500001	74500000	448545	0.448545	74000000
chr7	74000001	75000000	397948	0.397948	74500000
chr7	74500001	75500000	332414	0.332414	75000000
chr7	75000001	76000000	354870	0.35487	75500000
chr7	75500001	76500000	442976	0.442976	76000000
chr7	76000001	77000000	501461	0.501461	76500000
chr7	76500001	77500000	488948	0.488948	77000000
chr7	77000001	78000000	449137	0.449137	77500000
chr7	77500001	78500000	460318	0.460318	78000000
chr7	78000001	79000000	483076	0.483076	78500000
chr7	78500001	79500000	493835	0.493835	79000000
chr7	79000001	80000000	510983	0.510983	79500000
chr7	79500001	80500000	450578	0.450578	80000000
chr7	80000001	81000000	468637	0.468637	80500000
chr7	80500001	81500000	487882	0.487882	81000000
chr7	81000001	82000000	459620	0.45962	81500000
chr7	81500001	82500000	365665	0.365665	82000000
chr7	82000001	83000000	249793	0.249793	82500000
chr7	82500001	83500000	311302	0.311302	83000000
chr7	83000001	84000000	421965	0.421965	83500000
chr7	83500001	84500000	486368	0.486368	84000000
chr7	84000001	85000000	519015	0.519015	84500000
chr7	84500001	85500000	530890	0.53089	85000000
chr7	85000001	86000000	538507	0.538507	85500000
chr7	85500001	86500000	530942	0.530942	86000000
chr7	86000001	87000000	527131	0.527131	86500000
chr7	86500001	87500000	551063	0.551063	87000000
chr7	87000001	88000000	542367	0.542367	87500000
chr7	87500001	88500000	522725	0.522725	88000000
chr7	88000001	89000000	528955	0.528955	88500000
chr7	88500001	89500000	497141	0.497141	89000000
chr7	89000001	90000000	468628	0.468628	89500000
chr7	89500001	90500000	440799	0.440799	90000000
chr7	90000001	91000000	415013	0.415013	90500000
chr7	90500001	91500000	363464	0.363464	91000000
chr7	91000001	92000000	325952	0.325952	91500000
chr7	91500001	92500000	356724	0.356724	92000000
chr7	92000001	93000000	389586	0.389586	92500000
chr7	92500001	93500000	367593	0.367593	93000000
chr7	93000001	94000000	344669	0.344669	93500000
chr7	93500001	94500000	428651	0.428651	94000000
chr7	94000001	95000000	495693	0.495693	94500000
chr7	94500001	95500000	456559	0.456559	95000000
chr7	95000001	96000000	450301	0.450301	95500000
chr7	95500001	96500000	502048	0.502048	96000000
chr7	96000001	97000000	490597	0.490597	96500000
chr7	96500001	97500000	418603	0.418603	97000000
chr7	97000001	98000000	435231	0.435231	97500000
chr7	97500001	98500000	478663	0.478663	98000000
chr7	98000001	99000000	397877	0.397877	98500000
chr7	98500001	99500000	368589	0.368589	99000000
chr7	99000001	100000000	398308	0.398308	99500000
chr7	99500001	100500000	437875	0.437875	100000000
chr7	100000001	101000000	502294	0.502294	100500000
chr7	100500001	101500000	563988	0.563988	101000000
chr7	101000001	102000000	529284	0.529284	101500000
chr7	101500001	102500000	435905	0.435905	102000000
chr7	102000001	103000000	436393	0.436393	102500000
chr7	102500001	103500000	492926	0.492926	103000000
chr7	103000001	104000000	491089	0.491089	103500000
chr7	103500001	104500000	442964	0.442964	104000000
chr7	104000001	105000000	515035	0.515035	104500000
chr7	104500001	105500000	545302	0.545302	105000000
chr7	105000001	106000000	455879	0.455879	105500000
chr7	105500001	106500000	405325	0.405325	106000000
chr7	106000001	107000000	402320	0.40232	106500000
chr7	106500001	107500000	423282	0.423282	107000000
chr7	107000001	108000000	436507	0.436507	107500000
chr7	107500001	108500000	424420	0.42442	108000000
chr7	108000001	109000000	421818	0.421818	108500000
chr7	108500001	109500000	467297	0.467297	109000000
chr7	109000001	110000000	467170	0.46717	109500000
chr7	109500001	110500000	466107	0.466107	110000000
chr7	110000001	111000000	488522	0.488522	110500000
chr7	110500001	111500000	485874	0.485874	111000000
chr7	111000001	112000000	432223	0.432223	111500000
chr7	111500001	112500000	379803	0.379803	112000000
chr7	112000001	113000000	383688	0.383688	112500000
chr7	112500001	113500000	377390	0.37739	113000000
chr7	113000001	114000000	367210	0.36721	113500000
chr7	113500001	114500000	367560	0.36756	114000000
chr7	114000001	115000000	310780	0.31078	114500000
chr7	114500001	115500000	258623	0.258623	115000000
chr7	115000001	116000000	306458	0.306458	115500000
chr7	115500001	116500000	368830	0.36883	116000000
chr7	116000001	117000000	459131	0.459131	116500000
chr7	116500001	117500000	469278	0.469278	117000000
chr7	117000001	118000000	370914	0.370914	117500000
chr7	117500001	118500000	294003	0.294003	118000000
chr7	118000001	119000000	334658	0.334658	118500000
chr7	118500001	119500000	392320	0.39232	119000000
chr7	119000001	120000000	365192	0.365192	119500000
chr7	119500001	120500000	377537	0.377537	120000000
chr7	120000001	121000000	408116	0.408116	120500000
chr7	120500001	121500000	452478	0.452478	121000000
chr7	121000001	122000000	476993	0.476993	121500000
chr7	121500001	122500000	404432	0.404432	122000000
chr7	122000001	123000000	314496	0.314496	122500000
chr7	122500001	123500000	283516	0.283516	123000000
chr7	123000001	124000000	328464	0.328464	123500000
chr7	123500001	124500000	363144	0.363144	124000000
chr7	124000001	125000000	388498	0.388498	124500000
chr7	124500001	125500000	381472	0.381472	125000000
chr7	125000001	126000000	312492	0.312492	125500000
chr7	125500001	126500000	324828	0.324828	126000000
chr7	126000001	127000000	323782	0.323782	126500000
chr7	126500001	127500000	263527	0.263527	127000000
chr7	127000001	128000000	261562	0.261562	127500000
chr7	127500001	128500000	270966	0.270966	128000000
chr7	128000001	129000000	234275	0.234275	128500000
chr7	128500001	129500000	295459	0.295459	129000000
chr7	129000001	130000000	331528	0.331528	129500000
chr7	129500001	130500000	246504	0.246504	130000000
chr7	130000001	131000000	228072	0.228072	130500000
chr7	130500001	131500000	244671	0.244671	131000000
chr7	131000001	132000000	225579	0.225579	131500000
chr7	131500001	132500000	208106	0.208106	132000000
chr7	132000001	133000000	247657	0.247657	132500000
chr7	132500001	133500000	440673	0.440673	133000000
chr7	133000001	134000000	735261	0.735261	133500000
chr7	133500001	134500000	938093	0.938093	134000000
chr7	134000001	135000000	999894	0.999894	134500000
chr7	134500001	135500000	999941	0.999941	135000000
chr7	135000001	136000000	1000000	1.0	135500000
chr7	135500001	136500000	999884	0.999884	136000000
chr7	136000001	137000000	999884	0.999884	136500000
chr7	136500001	137500000	1000000	1.0	137000000
chr7	137000001	138000000	1000000	1.0	137500000
chr8	1	1000000	470275	0.470275	500000
chr8	500001	1500000	324395	0.324395	1000000
chr8	1000001	2000000	242061	0.242061	1500000
chr8	1500001	2500000	258447	0.258447	2000000
chr8	2000001	3000000	307317	0.307317	2500000
chr8	2500001	3500000	360803	0.360803	3000000
chr8	3000001	4000000	409607	0.409607	3500000
chr8	3500001	4500000	455273	0.455273	4000000
chr8	4000001	5000000	416639	0.416639	4500000
chr8	4500001	5500000	379787	0.379787	5000000
chr8	5000001	6000000	340543	0.340543	5500000
chr8	5500001	6500000	263704	0.263704	6000000
chr8	6000001	7000000	228967	0.228967	6500000
chr8	6500001	7500000	264960	0.26496	7000000
chr8	7000001	8000000	327002	0.327002	7500000
chr8	7500001	8500000	390864	0.390864	8000000
chr8	8000001	9000000	429599	0.429599	8500000
chr8	8500001	9500000	413533	0.413533	9000000
chr8	9000001	10000000	344557	0.344557	9500000
chr8	9500001	10500000	321798	0.321798	10000000
chr8	10000001	11000000	361855	0.361855	10500000
chr8	10500001	11500000	373804	0.373804	11000000
chr8	11000001	12000000	388081	0.388081	11500000
chr8	11500001	12500000	372653	0.372653	12000000
chr8	12000001	13000000	348205	0.348205	12500000
chr8	12500001	13500000	323533	0.323533	13000000
chr8	13000001	14000000	357427	0.357427	13500000
chr8	13500001	14500000	438637	0.438637	14000000
chr8	14000001	15000000	460416	0.460416	14500000
chr8	14500001	15500000	466721	0.466721	15000000
chr8	15000001	16000000	445953	0.445953	15500000
chr8	15500001	16500000	428158	0.428158	16000000
chr8	16000001	17000000	379756	0.379756	16500000
chr8	16500001	17500000	349253	0.349253	17000000
chr8	17000001	18000000	427297	0.427297	17500000
chr8	17500001	18500000	475655	0.475655	18000000
chr8	18000001	19000000	508152	0.508152	18500000
chr8	18500001	19500000	543551	0.543551	19000000
chr8	19000001	20000000	501141	0.501141	19500000
chr8	19500001	20500000	450210	0.45021	20000000
chr8	20000001	21000000	483866	0.483866	20500000
chr8	20500001	21500000	492758	0.492758	21000000
chr8	21000001	22000000	475507	0.475507	21500000
chr8	21500001	22500000	482903	0.482903	22000000
chr8	22000001	23000000	433416	0.433416	22500000
chr8	22500001	23500000	439751	0.439751	23000000
chr8	23000001	24000000	505301	0.505301	23500000
chr8	23500001	24500000	522152	0.522152	24000000
chr8	24000001	25000000	491997	0.491997	24500000
chr8	24500001	25500000	490728	0.490728	25000000
chr8	25000001	26000000	540232	0.540232	25500000
chr8	25500001	26500000	531980	0.53198	26000000
chr8	26000001	27000000	498928	0.498928	26500000
chr8	26500001	27500000	510795	0.510795	27000000
chr8	27000001	28000000	460397	0.460397	27500000
chr8	27500001	28500000	363066	0.363066	28000000
chr8	28000001	29000000	371597	0.371597	28500000
chr8	28500001	29500000	460481	0.460481	29000000
chr8	29000001	30000000	485854	0.485854	29500000
chr8	29500001	30500000	459886	0.459886	30000000
chr8	30000001	31000000	524910	0.52491	30500000
chr8	30500001	31500000	499107	0.499107	31000000
chr8	31000001	32000000	369483	0.369483	31500000
chr8	31500001	32500000	271682	0.271682	32000000
chr8	32000001	33000000	258624	0.258624	32500000
chr8	32500001	33500000	377917	0.377917	33000000
chr8	33000001	34000000	461603	0.461603	33500000
chr8	33500001	34500000	506182	0.506182	34000000
chr8	34000001	35000000	512570	0.51257	34500000
chr8	34500001	35500000	450610	0.45061	35000000
chr8	35000001	36000000	393945	0.393945	35500000
chr8	35500001	36500000	393289	0.393289	36000000
chr8	36000001	37000000	445833	0.445833	36500000
chr8	36500001	37500000	555727	0.555727	37000000
chr8	37000001	38000000	604755	0.604755	37500000
chr8	37500001	38500000	522085	0.522085	38000000
chr8	38000001	39000000	473974	0.473974	38500000
chr8	38500001	39500000	454171	0.454171	39000000
chr8	39000001	40000000	402051	0.402051	39500000
chr8	39500001	40500000	362313	0.362313	40000000
chr8	40000001	41000000	350369	0.350369	40500000
chr8	40500001	41500000	389811	0.389811	41000000
chr8	41000001	42000000	448584	0.448584	41500000
chr8	41500001	42500000	525468	0.525468	42000000
chr8	42000001	43000000	645588	0.645588	42500000
chr8	42500001	43500000	735045	0.735045	43000000
chr8	43000001	44000000	647338	0.647338	43500000
chr8	43500001	44500000	472768	0.472768	44000000
chr8	44000001	45000000	539265	0.539265	44500000
chr8	44500001	45500000	512160	0.51216	45000000
chr8	45000001	46000000	434275	0.434275	45500000
chr8	45500001	46500000	465786	0.465786	46000000
chr8	46000001	47000000	475677	0.475677	46500000
chr8	46500001	47500000	540214	0.540214	47000000
chr8	47000001	48000000	574250	0.57425	47500000
chr8	47500001	48500000	537252	0.537252	48000000
chr8	48000001	49000000	503588	0.503588	48500000
chr8	48500001	49500000	536615	0.536615	49000000
chr8	49000001	50000000	504096	0.504096	49500000
chr8	49500001	50500000	485617	0.485617	50000000
chr8	50000001	51000000	494500	0.4945	50500000
chr8	50500001	51500000	468363	0.468363	51000000
chr8	51000001	52000000	496940	0.49694	51500000
chr8	51500001	52500000	582685	0.582685	52000000
chr8	52000001	53000000	534040	0.53404	52500000
chr8	52500001	53500000	496149	0.496149	53000000
chr8	53000001	54000000	584092	0.584092	53500000
chr8	53500001	54500000	547949	0.547949	54000000
chr8	54000001	55000000	488541	0.488541	54500000
chr8	54500001	55500000	484681	0.484681	55000000
chr8	55000001	56000000	481001	0.481001	55500000
